1.85万/月,7.71元/m²/天,80m²,临街门面,36个月,长宁区 -新华路,定西路/法华镇路(路口),1.85万/月,押1付1,36个月,物业类型,新房,临街门面-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽6m、层高4m、进深12m,办公、学生、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '中央空调', '可明火']","[['地铁3号线; 地铁4号线', 'A', '延安西路', '距离0.75km']]"
1.26万/月,5.58元/m²/天,75m²,临街门面,12个月,长宁区 -北新泾,福泉路/金钟路(路口),1.26万/月,押1付3,12个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽6m、层高4.5m、进深12.5m,办公、学生、居民,"物业费1元/m²/天,电费1元/度,水费1元/吨","['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '380v', '中央空调', '可明火']","[['地铁2号线', 'A', '淞虹路', '距离0.30km']]"
7999元/月,8.89元/m²/天,30m²,临街门面,24个月,长宁区 -北新泾,协和路/通协路(路口),7999元/月,押2付3,24个月,物业类型,新房,临街门面-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽4m、层高5m、进深6m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '可明火']","[['地铁2号线', 'A', '淞虹路', '距离1.10km']]"
2万/月,6.67元/m²/天,100m²,商业街店铺,24个月,长宁区 -北新泾,定威路/协和路(路口),2万/月,押3付3,24个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽7m、层高3.5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '中央空调', '可明火']","[['地铁2号线', 'A', '淞虹路', '距离0.34km']]"
2.3万/月,9.58元/m²/天,80m²,临街门面,24个月,长宁区 -中山公园,武夷路/定西路(路口),2.3万/月,押2付3,24个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽8m、层高5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '中央空调']","[['地铁3号线; 地铁4号线', 'A', '延安西路', '距离0.68km']]"
3.5万/月,3.89元/m²/天,300m²,社区底商,36个月,长宁区 -北新泾,上海市长宁区天山西路320号,3.5万/月,押1付2,36个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽10m、层高5m、进深15m,办公、学生、居民,暂无数据,"['网络', '暖气', '上水', '下水', '排烟', '排污', '停车位', '380v', '中央空调']",[]
4.5万/月,16.3元/m²/天,92m²,临街门面,36个月,长宁区 -中山公园,愚园路/安西路(路口),4.5万/月,押2付3,36个月,物业类型,二手房,临街门面-临街,空置中,其他,1层/共1层,面宽8m、层高3m、进深8m,办公、学生、居民,暂无数据,"['上水', '下水']",[]
15万/月,9.62元/m²/天,520m²,商业街店铺,36个月,长宁区 -江苏路站,延安西路726号,15万/月,押3付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,餐饮美食-餐馆,独栋/共4层,面宽20m、层高4m、进深15m,办公、居民、旅游,暂无数据,"['上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '客梯', '外摆区', '可明火']","[['地铁11号线; 地铁2号线', 'A', '江苏路', '距离0.60km']]"
2万/月,6.67元/m²/天,100m²,商业街店铺,24个月,长宁区 -虹桥路,虹桥路/凯旋路(路口),2万/月,押2付2,24个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽10m、层高5m、进深10m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁10号线; 地铁3号线; 地铁4号线', 'A', '虹桥路', '距离0.14km']]"
2万/月,13.33元/m²/天,50m²,其他,36个月,长宁区 -江苏路站,江苏路,2万/月,押2付3,36个月,物业类型,二手房,其他-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽4m、层高4m、进深12m,办公、学生,暂无数据,"['上水', '下水', '排烟', '380v']","[['地铁11号线; 地铁2号线', 'A', '江苏路', '距离0.27km']]"
3万/月,7.69元/m²/天,130m²,商业街店铺,36个月,长宁区 -中山公园,定西路/昭化路(路口),3万/月,押1付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1层/共1层,面宽6m、层高3.8m、进深15m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '可明火']","[['地铁3号线; 地铁4号线', 'A', '延安西路', '距离0.62km']]"
6万/月,10元/m²/天,200m²,商业街店铺,60个月,长宁区 -北新泾,凯旋路,6万/月,押2付2,60个月,物业类型,新房,商业街店铺-临街,空置中,暂无数据,1层/共1层,面宽8m、层高5m、进深25m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁10号线; 地铁3号线; 地铁4号线', 'A', '虹桥路', '距离0.65km']]"
7.2万/月,16元/m²/天,150m²,商业街店铺,12个月,长宁区 -古北,延安西路/伊犁路(路口),7.2万/月,押3付3,12个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1层/共1层,面宽10m、层高5m、进深15m,办公、学生、居民,暂无数据,"['排烟', '排污', '管煤', '380v', '可明火']","[['地铁10号线', 'A', '伊犁路', '距离0.73km']]"
2.4万/月,10元/m²/天,80m²,购物百货中心,24个月,长宁区 -江苏路站,长宁路888号,2.4万/月,押2付2,24个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽8m、层高5m、进深9m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁2号线; 地铁3号线; 地铁4号线', 'A', '中山公园', '距离0.32km']]"
21.6万/月,12元/m²/天,600m²,商业街店铺,36个月,长宁区 -江苏路站,延安西路/定西路(路口),21.6万/月,押1付3,36个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽20m、层高4.8m、进深24m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '380v', '中央空调', '可明火']","[['地铁2号线; 地铁3号线; 地铁4号线', 'A', '中山公园', '距离0.50km']]"
8.51万/月,7元/m²/天,405m²,社区底商,12个月,长宁区 -中山公园,武夷路/定西路(路口),8.51万/月,押2付2,12个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-咖啡馆,独栋/共2层,面宽15m、层高4m、进深25m,办公、居民、旅游,暂无数据,"['网络', '暖气', '上水', '下水', '排烟', '排污', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁2号线; 地铁3号线; 地铁4号线', 'A', '中山公园', '距离0.57km']]"
8万/月,8.89元/m²/天,300m²,商业街店铺,36个月,长宁区 -长宁周边,凯旋路/安顺路(路口),8万/月,押1付1,36个月,物业类型,新房,商业街店铺-临街,空置中,暂无数据,1层/共1层,面宽10m、层高4m、进深30m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁10号线; 地铁3号线; 地铁4号线', 'A', '虹桥路', '距离0.59km']]"
30万/月,7.14元/m²/天,1400m²,其他,36个月,长宁区 -新华路,番禹路洋房,30万/月,押3付3,36个月,物业类型,二手房,其他-临街,空置中,暂无数据,1层/共3层,面宽20m、层高4m、进深15m,办公、居民、旅游,暂无数据,"['暖气', '天燃气', '上水', '下水', '排烟', '排污', '停车位', '380v', '可明火']","[['地铁10号线; 地铁11号线', 'A', '交通大学', '距离0.85km']]"
6000元/月,10元/m²/天,20m²,档口摊位,12个月,长宁区 -北新泾,淞虹路地铁站-2口,6000元/月,押2付3,12个月,物业类型,二手房,档口摊位-临街,空置中,暂无数据,1层/共6层,面宽4m、层高3.5m、进深5m,办公、居民、学生,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁2号线', 'A', '淞虹路', '距离0.12km']]"
6万/月,12.9元/m²/天,155m²,购物百货中心,36个月,长宁区 -中山公园,长宁路1018号,6万/月,押2付3,36个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-面包店,1层/共1层,面宽8m、层高4.5m、进深13m,办公、居民、旅游,暂无数据,"['上水', '下水', '380v']","[['地铁2号线; 地铁3号线; 地铁4号线', 'A', '中山公园', '距离0.11km']]"
14.5万/月,9.29元/m²/天,520m²,社区底商,1个月,长宁区 -江苏路站,镇宁路/延安西路(路口),14.5万/月,押2付3,1个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-餐馆,1-2层/共3层,面宽20m、层高4.2m、进深15m,办公、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '停车位', '380v', '中央空调', '可明火']","[['地铁11号线; 地铁2号线', 'A', '江苏路', '距离0.52km']]"
1.6万/月,6.5元/m²/天,82m²,购物百货中心,36个月,长宁区 -周家桥,虹桥路/凯旋路(路口),1.6万/月,押2付1,36个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽7m、层高4.5m、进深13.2m,办公、居民、学生,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁10号线; 地铁3号线; 地铁4号线', 'A', '虹桥路', '距离0.14km']]"
1.6万/月,8.89元/m²/天,60m²,商业街店铺,36个月,长宁区 -天山,天山路,1.6万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽5m、层高4m、进深12m,办公、居民、旅游,暂无数据,"['上水', '下水', '排烟', '排污', '380v', '外摆区']",[]
7.5万/月,3.85元/m²/天,650m²,社区底商,36个月,长宁区 -天山,水城路与天山路交叉口,7.5万/月,押2付3,36个月,物业类型,二手房,社区底商-临街,经营中,餐饮美食-餐馆,1-2层/共2层,面宽40m、层高3.8m、进深15m,办公、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '可明火']","[['地铁2号线', 'A', '威宁路', '距离0.47km']]"
